project_id,slug,forked_from,fork,is_fork,license,default_branch,language,created_at,updated_at,num_core,num_commit,num_committer,num_commit_total,num_committer_total,num_star_GHT,num_star_GH,num_download,reverse_dependency_count,first_commit_date,age,num_issue,num_issue_total,num_closed,num_closed_total,num_external,num_external_total,num_pr,num_pr_total,project_type,size,size_GH,earning_last9months,total_earning,tip4commit,salt,flattr,patreon,paypal,bountysource,tidelift,kickstarter,opencollective,liberapay,tip4commit_sha,tip4commit_date,tip4commit_url,salt_sha,salt_date,salt_url,flattr_sha,flattr_date,flattr_url,patreon_sha,patreon_date,patreon_url,paypal_sha,paypal_date,paypal_url,bountysource_sha,bountysource_date,bountysource_url,tidelift_sha,tidelift_date,tidelift_url,kickstarter_sha,kickstarter_date,kickstarter_url,opencollective_sha,opencollective_date,opencollective_url,liberapay_sha,liberapay_date,liberapay_url
86902702,stephencookdev/speed-measure-webpack-plugin,,23,False,"{'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz', 'name': 'MIT License', 'key': 'mit', 'url': 'https://api.github.com/licenses/mit'}",master,JavaScript,2018-01-27T11:19:00Z,2019-07-09T09:46:06Z,2,24,2,78,3,204,754,15997200,52,1/29/2018 21:22,525.0,22,54,8,31,21,41,11,27,USR,4807900,1186,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95043461,e2fyi/firebase-admin,,0,False,"{'spdx_id': 'Apache-2.0', 'node_id': 'MDc6TGljZW5zZTI=', 'name': 'Apache License 2.0', 'key': 'apache-2.0', 'url': 'https://api.github.com/licenses/apache-2.0'}",master,JavaScript,2018-04-16T07:35:13Z,2019-05-30T19:17:14Z,1,0,1,8,2,0,1,15997134,409,4/16/2018 7:35,449.0,0,0,0,0,0,0,2,2,ORG,491436,83,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7172884,sindresorhus/gulp-imagemin,,149,False,"{'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz', 'name': 'MIT License', 'key': 'mit', 'url': 'https://api.github.com/licenses/mit'}",master,JavaScript,2013-12-30T17:53:03Z,2019-07-08T13:28:49Z,2,10,2,147,14,1484,1675,15961208,668,12/30/2013 16:52,2016.0,7,263,9,249,7,260,5,63,USR,321321,159,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110941571,csstools/css-prefers-color-scheme,,1,False,"{'spdx_id': 'CC0-1.0', 'node_id': 'MDc6TGljZW5zZTY=', 'name': 'Creative Commons Zero v1.0 Universal', 'key': 'cc0-1.0', 'url': 'https://api.github.com/licenses/cc0-1.0'}",master,JavaScript,2018-06-20T17:04:46Z,2019-07-09T04:49:26Z,1,5,1,5,1,38,60,15914041,3,9/24/2018 4:24,288.0,0,0,0,0,0,0,2,3,ORG,607079,411,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7296206,sindresorhus/gulp-debug,,28,False,"{'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz', 'name': 'MIT License', 'key': 'mit', 'url': 'https://api.github.com/licenses/mit'}",master,JavaScript,2014-01-09T06:06:38Z,2019-06-19T17:21:22Z,1,1,1,48,8,207,220,15901528,292,1/9/2014 5:06,2007.0,0,31,0,31,0,30,1,14,USR,144806,75,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10177049,75lb/home-path,,0,False,"{'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz', 'name': 'MIT License', 'key': 'mit', 'url': 'https://api.github.com/licenses/mit'}",master,JavaScript,2014-06-07T20:31:56Z,2019-06-10T09:34:18Z,1,0,0,22,1,2,4,15875005,32,6/7/2014 18:33,1857.0,0,2,0,2,0,2,0,0,USR,99492,22,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7372978,mikermcneil/merge-defaults,,5,False,"{'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz', 'name': 'MIT License', 'key': 'mit', 'url': 'https://api.github.com/licenses/mit'}",master,JavaScript,2014-01-13T00:37:18Z,2019-04-30T20:19:52Z,1,4,0,31,1,1,15,15861932,238,1/12/2014 23:37,2003.0,0,0,0,0,0,0,0,0,USR,72802,17,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208595,andris9/mimelib,,23,False,"{'spdx_id': 'EUPL-1.1', 'node_id': 'MDc6TGljZW5zZTI0', 'name': 'European Union Public License 1.1', 'key': 'eupl-1.1', 'url': 'https://api.github.com/licenses/eupl-1.1'}",master,JavaScript,2011-05-05T09:51:56Z,2019-06-23T08:37:04Z,1,0,0,89,2,70,87,15816487,36,4/14/2012 7:28,2642.0,0,19,0,14,0,19,0,16,USR,1005378,299,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3492020,CamShaft/netrc,,11,False,,master,JavaScript,2013-04-29T22:57:21Z,2019-01-24T09:26:16Z,1,0,0,20,2,14,17,15793227,76,4/29/2013 20:57,2261.0,0,2,0,1,0,2,0,7,USR,45651,193,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3451578,ForbesLindesay/sha,,7,False,"{'spdx_id': 'NOASSERTION', 'node_id': 'MDc6TGljZW5zZTA=', 'name': 'Other', 'key': 'other', 'url': None}",master,JavaScript,2013-04-27T11:14:17Z,2019-06-12T19:37:29Z,1,2,1,45,4,12,19,15792938,52,4/27/2013 9:14,2264.0,0,3,0,2,0,3,3,14,USR,462130,401,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62500354,lukeed/mri,,14,False,"{'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz', 'name': 'MIT License', 'key': 'mit', 'url': 'https://api.github.com/licenses/mit'}",master,JavaScript,2017-04-16T19:45:21Z,2019-07-09T08:48:56Z,1,15,1,67,3,236,317,15764721,213,4/16/2017 20:47,813.0,3,6,5,6,3,6,0,3,USR,109791,38,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134066033,sigoden/fetch-mock,,0,False,"{'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz', 'name': 'MIT License', 'key': 'mit', 'url': 'https://api.github.com/licenses/mit'}",master,JavaScript,2019-04-29T10:16:29Z,2019-04-29T16:19:21Z,1,11,1,11,1,0,0,15745074,73,4/28/2019 23:17,71.0,0,0,0,0,0,0,0,0,USR,48353,13,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19488340,wheresrhys/fetch-mock,,124,False,"{'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz', 'name': 'MIT License', 'key': 'mit', 'url': 'https://api.github.com/licenses/mit'}",master,JavaScript,2015-04-30T21:27:58Z,2019-07-05T14:19:36Z,1,268,2,697,22,555,870,15745074,73,4/30/2015 19:27,1530.0,35,236,31,222,29,192,42,194,USR,4633510,1688,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16278343,jonschlinkert/dashify,,12,False,"{'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz', 'name': 'MIT License', 'key': 'mit', 'url': 'https://api.github.com/licenses/mit'}",master,JavaScript,2015-02-13T02:51:00Z,2019-07-01T14:17:33Z,1,2,1,27,1,26,45,15734605,85,2/13/2015 1:51,1607.0,1,5,1,4,1,5,0,6,USR,83583,21,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112135886,APIDevTools/swagger-cli,,25,False,"{'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz', 'name': 'MIT License', 'key': 'mit', 'url': 'https://api.github.com/licenses/mit'}",master,JavaScript,2015-06-01T15:36:25Z,2019-07-03T11:38:11Z,2,31,4,130,4,58,168,15709239,3,10/4/2018 16:52,277.0,8,8,3,3,8,8,2,2,ORG,598197,310,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10465680,npm/fs-vacuum,,5,False,"{'spdx_id': 'ISC', 'node_id': 'MDc6TGljZW5zZTEw', 'name': 'ISC License', 'key': 'isc', 'url': 'https://api.github.com/licenses/isc'}",master,JavaScript,2014-06-25T06:57:30Z,2019-05-13T15:43:16Z,2,2,1,37,8,8,6,15650515,32,6/25/2014 4:40,1840.0,0,3,0,0,0,3,0,5,USR,272215,61,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94734763,mklabs/tabtab,,32,False,"{'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz', 'name': 'MIT License', 'key': 'mit', 'url': 'https://api.github.com/licenses/mit'}",master,JavaScript,2011-10-17T18:08:44Z,2019-07-02T08:50:55Z,1,39,1,265,1,41,272,15644003,109,4/12/2018 21:03,452.0,4,12,4,4,2,7,1,6,USR,1045923,585,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14096437,ef4/fast-sourcemap-concat,,26,False,,master,JavaScript,2014-12-10T11:51:49Z,2018-08-14T21:51:25Z,2,0,0,179,6,8,8,15610597,12,12/10/2014 7:50,1672.0,0,19,0,11,0,11,0,37,USR,1091363,544,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7340751,mikaelbr/gulp-notify,,33,False,"{'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz', 'name': 'MIT License', 'key': 'mit', 'url': 'https://api.github.com/licenses/mit'}",master,JavaScript,2014-01-08T17:48:41Z,2019-06-07T10:16:20Z,1,0,0,212,3,587,594,15608956,638,1/8/2014 16:48,2007.0,3,110,0,80,3,105,0,17,USR,478421,211,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41620427,joegesualdo/react-draggable,,0,False,,master,JavaScript,2016-07-15T17:33:21Z,2016-07-18T20:35:54Z,1,0,0,10,1,0,0,15603280,359,7/15/2016 17:33,1088.0,0,0,0,0,0,0,0,0,USR,32052167,14806,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118978231,ninetynine/react-draggable,,0,False,,master,JavaScript,2018-12-04T14:48:50Z,2019-02-12T07:58:54Z,1,12,1,12,1,0,0,15603280,359,12/4/2018 14:49,216.0,0,0,0,0,0,0,1,1,USR,453447,148,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32646198,mikefey/react-draggable,,2,False,,master,JavaScript,2016-02-24T17:23:28Z,2019-02-26T03:13:36Z,1,1,1,23,1,2,3,15603280,359,2/24/2016 17:24,1230.0,0,0,0,0,0,0,0,1,USR,1225115,357,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11013677,mzabriskie/react-draggable,,584,False,"{'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz', 'name': 'MIT License', 'key': 'mit', 'url': 'https://api.github.com/licenses/mit'}",master,JavaScript,2014-07-24T22:32:16Z,2019-07-09T11:36:34Z,2,14,6,408,36,2369,4645,15603280,359,7/24/2014 21:08,1810.0,34,269,11,180,33,266,11,138,USR,4488758,2794,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12496317,almost/through2-concurrent,,8,False,"{'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz', 'name': 'MIT License', 'key': 'mit', 'url': 'https://api.github.com/licenses/mit'}",master,JavaScript,2014-10-10T11:27:14Z,2019-05-19T06:44:29Z,2,13,2,46,2,55,70,15601737,78,10/10/2014 9:25,1733.0,1,7,0,5,1,6,3,10,USR,84492,26,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84008403,vkarpov15/mongoose-legacy-pluralize,,0,False,"{'spdx_id': 'Apache-2.0', 'node_id': 'MDc6TGljZW5zZTI=', 'name': 'Apache License 2.0', 'key': 'apache-2.0', 'url': 'https://api.github.com/licenses/apache-2.0'}",master,JavaScript,2017-12-26T16:52:03Z,2019-04-05T02:11:38Z,2,0,0,7,1,0,2,15580915,4,12/25/2017 19:27,560.0,0,1,0,1,0,1,0,0,USR,42995,8,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665336,domchristie/humps,,92,False,,master,JavaScript,2012-09-02T18:50:39Z,2019-07-06T16:21:42Z,1,0,0,62,5,688,1002,15564295,303,9/2/2012 18:49,2500.0,3,26,1,11,2,24,1,28,USR,125473,78,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39458575,vuejs/babel-plugin-transform-vue-jsx,,114,False,,master,JavaScript,2016-06-17T22:47:17Z,2019-07-05T09:26:27Z,1,2,1,83,16,841,1479,15531717,232,6/17/2016 23:13,1116.0,29,141,15,111,29,138,3,36,ORG,473818,123,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51216035,carlisliu/is-type,,1,False,"{'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz', 'name': 'MIT License', 'key': 'mit', 'url': 'https://api.github.com/licenses/mit'}",master,JavaScript,2016-11-21T09:59:59Z,2018-11-12T08:37:23Z,1,0,0,16,1,1,2,15507159,26,11/21/2016 10:00,960.0,0,0,0,0,0,0,0,0,USR,35898,7,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116605432,madebytight/is-type,,0,False,,master,JavaScript,2018-11-13T08:45:10Z,2019-02-26T10:54:39Z,1,11,1,11,1,0,0,15507159,26,11/13/2018 10:11,238.0,0,0,0,0,0,0,0,0,ORG,262084,58,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5163102,juliangruber/is-type,,0,False,,master,JavaScript,2013-08-26T23:12:02Z,2018-01-30T01:17:46Z,1,0,0,4,1,29,30,15507159,26,8/26/2013 21:11,2142.0,0,2,0,2,0,2,0,0,USR,26361,2,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59264063,thejameskyle/react-loadable,,629,False,"{'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz', 'name': 'MIT License', 'key': 'mit', 'url': 'https://api.github.com/licenses/mit'}",master,JavaScript,2017-03-09T18:41:17Z,2019-07-09T13:20:31Z,2,22,0,200,36,6053,13475,15503720,415,3/9/2017 18:40,851.0,0,11,0,7,0,11,0,88,USR,1320771,280,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85104668,dbbk/react-loadable,,0,False,"{'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz', 'name': 'MIT License', 'key': 'mit', 'url': 'https://api.github.com/licenses/mit'}",master,JavaScript,2018-01-09T14:11:11Z,2018-01-09T14:11:45Z,0,0,0,129,0,0,0,15503720,415,,,0,0,0,0,0,0,0,0,USR,439066,194,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3521654,component/tap,,3,False,,master,HTML,2013-04-10T23:02:39Z,2015-06-22T13:33:26Z,2,0,0,12,3,7,9,15498452,297,4/10/2013 20:51,2280.0,0,1,0,1,0,1,0,1,ORG,33810,119,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20360879,genie88/tap,,1,False,"{'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz', 'name': 'MIT License', 'key': 'mit', 'url': 'https://api.github.com/licenses/mit'}",master,JavaScript,2015-05-22T14:14:50Z,2016-06-15T11:41:04Z,1,0,0,17,1,2,1,15498452,297,5/22/2015 12:14,1508.0,0,1,0,1,0,1,0,0,USR,142122,168,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28507471,javiercejudo/tap,,0,False,"{'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz', 'name': 'MIT License', 'key': 'mit', 'url': 'https://api.github.com/licenses/mit'}",master,JavaScript,2015-11-08T02:08:53Z,2017-11-19T10:51:29Z,2,0,0,7,2,1,1,15498452,297,11/8/2015 1:09,1339.0,0,0,0,0,0,0,0,16,USR,45234,7,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30611875,micro-js/tap,,0,False,,master,JavaScript,2016-01-07T20:27:17Z,2016-01-07T20:29:15Z,1,0,0,2,1,0,0,15498452,297,1/7/2016 20:27,1278.0,0,0,0,0,0,0,0,0,ORG,22759,2,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85652418,weijhfly/tap,,0,False,,master,CSS,2018-01-15T10:23:33Z,2018-08-17T05:29:56Z,2,0,0,20,1,1,2,15498452,297,1/15/2018 10:27,540.0,0,0,0,0,0,0,0,0,USR,63003,26,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1804290,hughfdjackson/tap,,0,False,,master,JavaScript,2012-12-01T20:25:20Z,2017-05-17T14:53:02Z,2,0,0,29,1,9,10,15498452,297,12/11/2012 8:11,2401.0,0,0,0,0,0,0,0,0,USR,106383,75,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9657640,pukhalski/tap,,52,False,"{'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz', 'name': 'MIT License', 'key': 'mit', 'url': 'https://api.github.com/licenses/mit'}",master,JavaScript,2014-04-26T18:05:12Z,2019-07-05T03:22:51Z,1,0,0,101,5,512,546,15498452,297,5/2/2014 8:56,1894.0,0,28,0,20,0,26,1,29,USR,138676,82,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4022837,xdissent/karma-chai,,72,False,"{'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz', 'name': 'MIT License', 'key': 'mit', 'url': 'https://api.github.com/licenses/mit'}",master,JavaScript,2013-06-10T02:06:58Z,2019-02-23T08:10:25Z,2,0,0,24,2,55,61,15483032,161,6/10/2013 0:29,2220.0,0,10,0,6,0,9,0,8,USR,93494,258,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799029,h-Reser/deep-assign,,0,False,"{'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz', 'name': 'MIT License', 'key': 'mit', 'url': 'https://api.github.com/licenses/mit'}",master,JavaScript,2019-03-30T19:06:10Z,2019-03-31T14:38:35Z,2,2,2,2,2,0,0,15390992,458,3/30/2019 19:06,100.0,0,0,0,0,0,0,0,0,USR,173661,27,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72731791,janbialostok/deep-assign,,0,False,,master,JavaScript,2017-08-22T13:57:12Z,2017-08-22T13:58:15Z,1,0,0,5,1,0,0,15390992,458,8/22/2017 13:58,685.0,0,0,0,0,0,0,0,0,USR,58668,9,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25883803,sindresorhus/deep-assign,,35,False,"{'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz', 'name': 'MIT License', 'key': 'mit', 'url': 'https://api.github.com/licenses/mit'}",master,JavaScript,2015-09-14T08:54:25Z,2019-06-12T15:09:27Z,2,0,0,22,4,266,248,15390992,458,9/14/2015 6:54,1394.0,0,20,0,20,0,18,0,9,USR,61184,14,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77104618,uber5001/deep-assign,,0,False,,master,JavaScript,2017-10-11T16:55:06Z,2017-10-11T16:58:16Z,1,0,0,4,1,0,0,15390992,458,10/11/2017 16:59,635.0,0,0,0,0,0,0,0,0,USR,81643,11,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11144943,ForbesLindesay/http-response-object,,4,False,"{'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz', 'name': 'MIT License', 'key': 'mit', 'url': 'https://api.github.com/licenses/mit'}",master,TypeScript,2014-08-01T12:42:22Z,2019-06-06T10:50:31Z,1,2,1,36,2,2,3,15386237,19,8/1/2014 10:34,1803.0,0,2,0,1,0,2,0,4,USR,540564,288,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11078588,blakeembrey/javascript-stringify,,12,False,"{'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz', 'name': 'MIT License', 'key': 'mit', 'url': 'https://api.github.com/licenses/mit'}",master,TypeScript,2014-07-29T08:57:44Z,2019-07-08T22:00:08Z,1,10,5,61,7,34,64,15385256,114,7/29/2014 6:54,1806.0,2,6,2,5,2,5,4,13,USR,547642,136,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3644,jquery/jquery-ui,,5058,False,"{'spdx_id': 'NOASSERTION', 'node_id': 'MDc6TGljZW5zZTA=', 'name': 'Other', 'key': 'other', 'url': None}",master,JavaScript,2010-01-19T14:40:34Z,2019-07-09T12:11:39Z,11,0,0,7163,390,10103,10669,15369822,416,5/22/2008 14:54,4064.0,0,0,0,0,0,0,15,1895,ORG,43399231,26513,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31120782,sethmcl/jquery-ui,,0,False,,master,HTML,2016-01-19T20:34:48Z,2018-12-02T01:19:08Z,0,0,0,1,0,2,1,15369822,416,,,1,1,0,0,1,1,0,0,USR,1589322,297,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6917733,sindresorhus/gulp-mocha,,79,False,"{'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz', 'name': 'MIT License', 'key': 'mit', 'url': 'https://api.github.com/licenses/mit'}",master,JavaScript,2013-12-14T23:50:56Z,2019-07-05T06:57:19Z,1,0,0,149,27,367,364,15359381,438,12/14/2013 22:50,2032.0,3,116,1,99,3,114,0,79,USR,151987,89,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9640832,twokul/yam,,7,False,"{'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz', 'name': 'MIT License', 'key': 'mit', 'url': 'https://api.github.com/licenses/mit'}",master,JavaScript,2014-05-01T13:52:27Z,2018-07-14T17:41:35Z,1,0,0,87,4,6,5,15292487,16,5/1/2014 11:52,1894.0,0,5,0,3,0,5,0,12,USR,133823,60,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58434717,rinq/websocket,,0,False,"{'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz', 'name': 'MIT License', 'key': 'mit', 'url': 'https://api.github.com/licenses/mit'}",master,JavaScript,2017-03-01T00:35:09Z,2019-05-23T06:25:14Z,2,1,0,187,3,2,2,15289579,925,3/1/2017 22:56,859.0,0,12,0,8,0,5,0,4,USR,1277042,538,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129801869,uon-team/websocket,,0,False,"{'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz', 'name': 'MIT License', 'key': 'mit', 'url': 'https://api.github.com/licenses/mit'}",master,TypeScript,2019-03-20T22:15:12Z,2019-03-21T14:25:14Z,0,2,0,2,0,0,0,15289579,925,,,0,0,0,0,0,0,0,0,ORG,69624,11,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15335818,jaywcjlove/websocket,,30,False,,master,JavaScript,2014-11-25T02:40:54Z,2019-06-30T09:40:01Z,1,8,1,50,1,30,34,15289579,925,11/25/2014 1:40,1687.0,1,2,1,1,1,2,0,0,USR,334195,95,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124578981,idiocc/websocket,,0,False,"{'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz', 'name': 'MIT License', 'key': 'mit', 'url': 'https://api.github.com/licenses/mit'}",master,JavaScript,2019-01-29T18:39:50Z,2019-01-29T19:21:11Z,1,7,1,7,1,1,1,15289579,925,1/29/2019 18:39,160.0,0,0,0,0,0,0,0,0,ORG,169696,47,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3614911,supershabam/websocket,,0,False,,master,JavaScript,2011-08-24T07:32:20Z,2013-10-20T15:34:21Z,0,0,0,10,0,1,6,15289579,925,,,0,0,0,0,0,0,0,0,USR,36410,95,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91855804,tje3d/Websocket,,0,False,,master,JavaScript,2018-03-17T06:39:42Z,2018-03-17T08:20:02Z,1,0,0,6,1,0,0,15289579,0,3/17/2018 6:39,479.0,0,0,0,0,0,0,0,0,USR,39924,6,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22258839,youngerheart/websocket,,0,False,,master,JavaScript,2015-07-08T10:54:59Z,2015-07-08T10:57:34Z,1,0,0,16,1,0,0,15289579,925,7/8/2015 8:57,1462.0,0,0,0,0,0,0,0,0,USR,62153,172,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75927820,gamestdio/websocket,,7,False,"{'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz', 'name': 'MIT License', 'key': 'mit', 'url': 'https://api.github.com/licenses/mit'}",master,JavaScript,2015-11-18T01:26:35Z,2019-07-06T12:19:03Z,1,4,1,34,1,4,47,15289579,925,9/28/2017 2:56,649.0,1,2,0,1,1,2,0,0,ORG,249749,89,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114204584,mixbee/websocket,,0,False,"{'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz', 'name': 'MIT License', 'key': 'mit', 'url': 'https://api.github.com/licenses/mit'}",master,JavaScript,2018-10-23T10:31:17Z,2019-01-07T08:37:05Z,1,4,1,4,1,1,1,15289579,925,10/23/2018 10:31,259.0,0,0,0,0,0,0,0,0,USR,29796,4,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96307374,detritusjs/websocket,,1,False,"{'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz', 'name': 'MIT License', 'key': 'mit', 'url': 'https://api.github.com/licenses/mit'}",master,JavaScript,2018-04-27T14:37:47Z,2019-02-06T18:47:57Z,1,0,0,28,2,3,3,15289579,925,4/27/2018 13:12,437.0,0,0,0,0,0,0,0,1,ORG,173785,80,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
